date,AGG,BIV,BLV,BND,BSV,DIA,EEM,EMB,HYG,IAU,IGSB,IJJ,IJR,IWF,IWM,IWR,IWV,JPM,MBB,MUB,PFF,SPAB,TIP,VB,VEA,VNQ,VTI,VTV,VUG,VWO
2019-01-16,0.02950364723801613,0.05456630885601044,0.03685350343585014,0.020073821768164635,0.04772944748401642,0.020073821768164635,0.05250222235918045,0.020249933004379272,0.020073821768164635,0.023486148566007614,0.020073821768164635,0.05456630885601044,0.020073821768164635,0.020073821768164635,0.020073821768164635,0.028156986460089684,0.05456630885601044,0.05456630885601044,0.020073821768164635,0.023719074204564095,0.03244930878281593,0.020073821768164635,0.022117534652352333,0.05456630885601044,0.05456630885601044,0.020073821768164635,0.020073821768164635,0.025889763608574867,0.05456630885601044,0.05456630885601044
2019-01-17,0.020643945783376694,0.05611606314778328,0.05076251178979874,0.02146916277706623,0.020643945783376694,0.020643945783376694,0.05611606314778328,0.05196334421634674,0.041585393249988556,0.020643945783376694,0.027038389816880226,0.02918890304863453,0.020643945783376694,0.05611606314778328,0.020643945783376694,0.05611606314778328,0.020643945783376694,0.020643945783376694,0.020643945783376694,0.02390783093869686,0.020643945783376694,0.05611606314778328,0.030308838933706284,0.020643945783376694,0.05611606314778328,0.021370843052864075,0.020643945783376694,0.05611606314778328,0.04122113808989525,0.020643945783376694
2019-01-18,0.023410271853208542,0.06363571435213089,0.02708102948963642,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.06363571435213089,0.06363571435213089,0.023410271853208542,0.023410271853208542,0.023410271853208542,0.04088420793414116,0.0439852699637413,0.033507104963064194,0.027491213753819466,0.023410271853208542,0.03175631910562515,0.023410271853208542,0.03810605779290199,0.06363571435213089,0.02491128072142601,0.039534687995910645,0.023410271853208542,0.023410271853208542,0.06363571435213089
2019-01-22,0.02141343615949154,0.0475461520254612,0.03166254982352257,0.04084591194987297,0.02141343615949154,0.05820775777101517,0.04840490594506264,0.05820775777101517,0.053130753338336945,0.02141343615949154,0.028151825070381165,0.05820775777101517,0.04250244051218033,0.02141343615949154,0.02141343615949154,0.02141343615949154,0.02141343615949154,0.04384908825159073,0.035562723875045776,0.02141343615949154,0.02141343615949154,0.025325734168291092,0.026264119893312454,0.02141343615949154,0.05820775777101517,0.02141343615949154,0.023345330730080605,0.037193115800619125,0.026423132047057152,0.02141343615949154
2019-01-23,0.017907407134771347,0.04867738485336304,0.04867738485336304,0.01897875964641571,0.017907407134771347,0.017907407134771347,0.04867738485336304,0.03482528030872345,0.017907407134771347,0.017907407134771347,0.04724498093128204,0.04867738485336304,0.04867738485336304,0.024420294910669327,0.04867738485336304,0.036956749856472015,0.022113388404250145,0.017907407134771347,0.034199848771095276,0.017907407134771347,0.017907407134771347,0.04867738485336304,0.042449068278074265,0.029302341863512993,0.04867738485336304,0.03982752934098244,0.018779609352350235,0.04839298129081726,0.04867738485336304,0.02115345187485218
2019-01-24,0.026721272617578506,0.05116484314203262,0.021390331909060478,0.021390331909060478,0.021390331909060478,0.021390331909060478,0.058144956827163696,0.021390331909060478,0.02260790765285492,0.021390331909060478,0.021390331909060478,0.021390331909060478,0.02154001221060753,0.021390331909060478,0.058144956827163696,0.058144956827163696,0.021390331909060478,0.030036456882953644,0.021390331909060478,0.03377305716276169,0.021390331909060478,0.021390331909060478,0.058144956827163696,0.058144956827163696,0.058144956827163696,0.021390331909060478,0.021390331909060478,0.058144956827163696,0.02814190462231636,0.058144956827163696
2019-01-25,0.021789809688925743,0.05923084542155266,0.05675342306494713,0.05923084542155266,0.021789809688925743,0.021789809688925743,0.02339683100581169,0.05923084542155266,0.021789809688925743,0.021789809688925743,0.021789809688925743,0.04178789630532265,0.021789809688925743,0.021789809688925743,0.021789809688925743,0.021789809688925743,0.021789809688925743,0.021789809688925743,0.03472254052758217,0.021789809688925743,0.02286164090037346,0.05923084542155266,0.021789809688925743,0.03137597441673279,0.05923084542155266,0.021789809688925743,0.021789809688925743,0.05923084542155266,0.05923084542155266,0.025848863646388054
2019-01-28,0.020720677450299263,0.05632464215159416,0.05632464215159416,0.05632464215159416,0.030309895053505898,0.020720677450299263,0.03641589358448982,0.05632464215159416,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.03814096376299858,0.03560929000377655,0.026525842025876045,0.020720677450299263,0.020720677450299263,0.020720677450299263,0.05632464215159416,0.027093708515167236,0.020720677450299263,0.04449724406003952,0.05632464215159416,0.020720677450299263,0.05632464215159416,0.05632464215159416,0.020720677450299263
2019-01-29,0.03713074326515198,0.051981475204229355,0.03583063930273056,0.019379692152142525,0.023623116314411163,0.019122915342450142,0.019122915342450142,0.019383832812309265,0.051981475204229355,0.019122915342450142,0.03994293883442879,0.04287613555788994,0.019122915342450142,0.019122915342450142,0.051981475204229355,0.051981475204229355,0.019122915342450142,0.051981475204229355,0.051981475204229355,0.019122915342450142,0.019122915342450142,0.051981475204229355,0.019122915342450142,0.027057042345404625,0.051981475204229355,0.019122915342450142,0.019122915342450142,0.051981475204229355,0.024609144777059555,0.051981475204229355
2019-01-30,0.019686147570610046,0.05076582729816437,0.05351249873638153,0.03325873613357544,0.019686147570610046,0.05351249873638153,0.019686147570610046,0.03737122192978859,0.019686147570610046,0.027519213035702705,0.019686147570610046,0.05351249873638153,0.019686147570610046,0.019686147570610046,0.05351249873638153,0.05351249873638153,0.019686147570610046,0.04330383986234665,0.026601282879710197,0.019686147570610046,0.019686147570610046,0.021301593631505966,0.019686147570610046,0.04603087157011032,0.05351249873638153,0.03633532300591469,0.020518649369478226,0.04617220163345337,0.019686147570610046,0.05351249873638153
2019-01-31,0.017794178798794746,0.04836959391832352,0.04836959391832352,0.017794178798794746,0.017794178798794746,0.04712945595383644,0.017794178798794746,0.017794178798794746,0.017794178798794746,0.017794178798794746,0.04836959391832352,0.036689385771751404,0.04836959391832352,0.04836959391832352,0.02149525284767151,0.03119966760277748,0.04836959391832352,0.025867877528071404,0.04836959391832352,0.017794178798794746,0.017794178798794746,0.04836959391832352,0.023536983877420425,0.020267734304070473,0.04836959391832352,0.03543676435947418,0.017794178798794746,0.04836959391832352,0.04836959391832352,0.04836959391832352
2019-02-01,0.050285372883081436,0.02761891670525074,0.01849895343184471,0.050285372883081436,0.01849895343184471,0.050285372883081436,0.020670443773269653,0.050285372883081436,0.021897409111261368,0.01849895343184471,0.01849895343184471,0.050285372883081436,0.02273433841764927,0.01849895343184471,0.050285372883081436,0.01849895343184471,0.050285372883081436,0.046028681099414825,0.03139491751790047,0.01849895343184471,0.022337282076478004,0.050285372883081436,0.0445987731218338,0.01849895343184471,0.050285372883081436,0.01849895343184471,0.01849895343184471,0.02459062449634075,0.050285372883081436,0.050285372883081436
2019-02-04,0.05764129385352135,0.04200975224375725,0.03290947899222374,0.0342344306409359,0.02120504528284073,0.02120504528284073,0.02244958095252514,0.025091025978326797,0.05764129385352135,0.02120504528284073,0.041529592126607895,0.03572821244597435,0.024991312995553017,0.02120504528284073,0.02120504528284073,0.03764474019408226,0.05764129385352135,0.02790191024541855,0.02120504528284073,0.02120504528284073,0.02371874265372753,0.026759710162878036,0.02120504528284073,0.04644129425287247,0.05764129385352135,0.021757299080491066,0.023085271939635277,0.043874017894268036,0.03202681615948677,0.05764129385352135
2019-02-05,0.020615018904209137,0.056037433445453644,0.04737609624862671,0.020615018904209137,0.023936549201607704,0.056037433445453644,0.03231479972600937,0.056037433445453644,0.05117939040064812,0.020615018904209137,0.020615018904209137,0.020615018904209137,0.020615018904209137,0.020615018904209137,0.056037433445453644,0.056037433445453644,0.020615018904209137,0.056037433445453644,0.020615018904209137,0.020615018904209137,0.020615018904209137,0.048537883907556534,0.020615018904209137,0.020615018904209137,0.056037433445453644,0.021858524531126022,0.023463867604732513,0.026530932635068893,0.020615018904209137,0.043929632753133774
2019-02-06,0.02462564967572689,0.03669050708413124,0.04886319115757942,0.025946810841560364,0.02105998434126377,0.05724697560071945,0.02105998434126377,0.02105998434126377,0.02105998434126377,0.02105998434126377,0.02105998434126377,0.05724697560071945,0.05724697560071945,0.02105998434126377,0.02105998434126377,0.05724697560071945,0.03831498324871063,0.05724697560071945,0.02105998434126377,0.02105998434126377,0.02105998434126377,0.025390341877937317,0.05724697560071945,0.02105998434126377,0.05724697560071945,0.02105998434126377,0.023895377293229103,0.05724697560071945,0.02105998434126377,0.02345759980380535
2019-02-07,0.021345358341932297,0.04686807468533516,0.021345358341932297,0.021703602746129036,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.05802270397543907,0.021345358341932297,0.028765825554728508,0.05053887516260147,0.05802270397543907,0.022636359557509422,0.030299963429570198,0.021345358341932297,0.021345358341932297,0.021345358341932297,0.02306428924202919,0.021345358341932297,0.0445135161280632,0.05802270397543907,0.0364096537232399,0.05802270397543907,0.05802270397543907,0.048228681087493896,0.05802270397543907
2019-02-08,0.021160857751965523,0.021160857751965523,0.021160857751965523,0.02867870032787323,0.021160857751965523,0.021160857751965523,0.03908422216773033,0.05752117559313774,0.02650727890431881,0.05752117559313774,0.048776451498270035,0.0380823127925396,0.021160857751965523,0.021160857751965523,0.021160857751965523,0.05752117559313774,0.021160857751965523,0.026782363653182983,0.025136759504675865,0.021160857751965523,0.028231922537088394,0.03416028991341591,0.033667970448732376,0.02640923485159874,0.05752117559313774,0.021160857751965523,0.05752117559313774,0.04542521387338638,0.021160857751965523,0.05752117559313774
2019-02-11,0.016086900606751442,0.04372873157262802,0.04372873157262802,0.04372873157262802,0.016086900606751442,0.016086900606751442,0.04372873157262802,0.04184376448392868,0.04372873157262802,0.029709450900554657,0.043543100357055664,0.04372873157262802,0.01744166761636734,0.03823229297995567,0.04372873157262802,0.04372873157262802,0.04372873157262802,0.04372873157262802,0.019126111641526222,0.02828940376639366,0.016086900606751442,0.01853131130337715,0.016086900606751442,0.04372873157262802,0.04372873157262802,0.016086900606751442,0.018909242004156113,0.04372873157262802,0.0356501042842865,0.04372873157262802
2019-02-12,0.020199373364448547,0.05150511860847473,0.053151439875364304,0.037073858082294464,0.019553320482373238,0.053151439875364304,0.019553320482373238,0.025842560455203056,0.019553320482373238,0.040293872356414795,0.019553320482373238,0.053151439875364304,0.019553320482373238,0.019553320482373238,0.035083550959825516,0.046065911650657654,0.019553320482373238,0.019553320482373238,0.023977132514119148,0.019553320482373238,0.019553320482373238,0.03705553337931633,0.019553320482373238,0.053151439875364304,0.053151439875364304,0.053151439875364304,0.026873823255300522,0.04932939633727074,0.053151439875364304,0.019553320482373238
2019-02-13,0.018428737297654152,0.018428737297654152,0.05009450390934944,0.020744234323501587,0.018428737297654152,0.018428737297654152,0.027203863486647606,0.0275427158921957,0.018428737297654152,0.021782105788588524,0.028336629271507263,0.05009450390934944,0.05009450390934944,0.018428737297654152,0.04865410551428795,0.05009450390934944,0.05009450390934944,0.04398330673575401,0.021332189440727234,0.018428737297654152,0.018428737297654152,0.025094036012887955,0.018428737297654152,0.05009450390934944,0.05009450390934944,0.05009450390934944,0.018428737297654152,0.05009450390934944,0.05009450390934944,0.05009450390934944
2019-02-14,0.023805314674973488,0.03713921457529068,0.023805314674973488,0.023805314674973488,0.04279469698667526,0.023805314674973488,0.05090012028813362,0.06470955908298492,0.023805314674973488,0.026046279817819595,0.023805314674973488,0.06470955908298492,0.023805314674973488,0.023805314674973488,0.023805314674973488,0.023805314674973488,0.023805314674973488,0.06470955908298492,0.023805314674973488,0.024537628516554832,0.023805314674973488,0.023805314674973488,0.03822588920593262,0.023805314674973488,0.06470955908298492,0.023805314674973488,0.023805314674973488,0.06470955908298492,0.028303511440753937,0.023814670741558075
2019-02-15,0.02037358470261097,0.039210136979818344,0.04286529868841171,0.02037358470261097,0.053215235471725464,0.03873620927333832,0.02037358470261097,0.05538114905357361,0.02037358470261097,0.02037358470261097,0.02037358470261097,0.05538114905357361,0.03890388831496239,0.026625677943229675,0.02037358470261097,0.03880462795495987,0.046049412339925766,0.05538114905357361,0.03095955401659012,0.02037358470261097,0.02037358470261097,0.02037358470261097,0.05538114905357361,0.05538114905357361,0.05538114905357361,0.02037358470261097,0.02037358470261097,0.02037358470261097,0.02037358470261097,0.0271129347383976
2019-02-19,0.019587941467761993,0.04169374331831932,0.04890129342675209,0.05324554815888405,0.0362386479973793,0.019587941467761993,0.05324554815888405,0.02161325141787529,0.028248226270079613,0.019587941467761993,0.0228769201785326,0.019587941467761993,0.05324554815888405,0.022442875429987907,0.05324554815888405,0.030292198061943054,0.019587941467761993,0.025717878714203835,0.019587941467761993,0.019587941467761993,0.037471309304237366,0.05324554815888405,0.019587941467761993,0.04685710370540619,0.05324554815888405,0.019587941467761993,0.032499171793460846,0.05324554815888405,0.019587941467761993,0.03654921427369118
2019-02-20,0.027122054249048233,0.05785037949681282,0.04334976524114609,0.02128196507692337,0.02128196507692337,0.02187211811542511,0.02128196507692337,0.02128196507692337,0.02128196507692337,0.02128196507692337,0.02128196507692337,0.02128196507692337,0.04874895140528679,0.03434694930911064,0.02128196507692337,0.02128196507692337,0.05785037949681282,0.031815119087696075,0.04461275413632393,0.025361640378832817,0.02128196507692337,0.05785037949681282,0.02700405940413475,0.02128196507692337,0.05785037949681282,0.021335933357477188,0.02128196507692337,0.054650288075208664,0.05785037949681282,0.05386294052004814
2019-02-21,0.053837019950151443,0.043634071946144104,0.019805531948804855,0.04350297152996063,0.019805531948804855,0.023954952135682106,0.019805531948804855,0.019805531948804855,0.053837019950151443,0.019805531948804855,0.019805531948804855,0.052142925560474396,0.02276153489947319,0.019805531948804855,0.053837019950151443,0.030186180025339127,0.053837019950151443,0.019805531948804855,0.022006776183843613,0.019805531948804855,0.019805531948804855,0.019805531948804855,0.019805531948804855,0.053837019950151443,0.053837019950151443,0.019805531948804855,0.019805531948804855,0.053837019950151443,0.053837019950151443,0.053837019950151443
2019-02-22,0.05553292855620384,0.05075716972351074,0.03131392225623131,0.05553292855620384,0.020429421216249466,0.020429421216249466,0.05553292855620384,0.020429421216249466,0.020429421216249466,0.020429421216249466,0.020429421216249466,0.05553292855620384,0.020429421216249466,0.020429421216249466,0.02107866108417511,0.020429421216249466,0.044615380465984344,0.05553292855620384,0.03496788069605827,0.023622311651706696,0.020429421216249466,0.020429421216249466,0.020429421216249466,0.03974573314189911,0.05553292855620384,0.020429421216249466,0.020429421216249466,0.05553292855620384,0.05553292855620384,0.023623663932085037
2019-02-25,0.021459700539708138,0.058333516120910645,0.02568763494491577,0.02252763696014881,0.021459700539708138,0.021459700539708138,0.043127622455358505,0.021459700539708138,0.021459700539708138,0.021459700539708138,0.021459700539708138,0.058333516120910645,0.03677970543503761,0.021459700539708138,0.021459700539708138,0.058333516120910645,0.03609440475702286,0.058333516120910645,0.021459700539708138,0.021459700539708138,0.03325292468070984,0.04024514928460121,0.021459700539708138,0.04294944554567337,0.058333516120910645,0.021459700539708138,0.021459700539708138,0.058333516120910645,0.021459700539708138,0.04743891581892967
2019-02-26,0.0217512845993042,0.059126123785972595,0.059126123785972595,0.046807751059532166,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.02952664904296398,0.059126123785972595,0.0217512845993042,0.02459408901631832,0.02489067055284977,0.059126123785972595,0.059126123785972595,0.03566878288984299,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.0217512845993042,0.03347530961036682,0.04001499339938164,0.059126123785972595,0.022665871307253838,0.0217512845993042,0.050706297159194946,0.028377892449498177,0.025748226791620255
2019-02-27,0.05201905220746994,0.05201905220746994,0.019136738032102585,0.019136738032102585,0.019136738032102585,0.047547608613967896,0.019136738032102585,0.05201905220746994,0.024298978969454765,0.03253025561571121,0.019136738032102585,0.05201905220746994,0.05201905220746994,0.019136738032102585,0.03038632683455944,0.019136738032102585,0.05201905220746994,0.05201905220746994,0.019136738032102585,0.03283385932445526,0.019136738032102585,0.04901910945773125,0.019136738032102585,0.019136738032102585,0.05201905220746994,0.03084268793463707,0.02012113481760025,0.034607648849487305,0.05201905220746994,0.019136738032102585
2019-02-28,0.01942412368953228,0.052800241857767105,0.05136903375387192,0.04274535924196243,0.01942412368953228,0.01942412368953228,0.01942412368953228,0.040949806571006775,0.01942412368953228,0.01942412368953228,0.01942412368953228,0.052800241857767105,0.052800241857767105,0.039828214794397354,0.023950597271323204,0.01942412368953228,0.052800241857767105,0.052800241857767105,0.01942412368953228,0.01942412368953228,0.01942412368953228,0.019766677170991898,0.01942412368953228,0.04304773360490799,0.052800241857767105,0.01942412368953228,0.04400297999382019,0.052800241857767105,0.01942412368953228,0.052800241857767105
2019-03-01,0.021405663341283798,0.05818662792444229,0.027950018644332886,0.021405663341283798,0.021405663341283798,0.030401213094592094,0.021405663341283798,0.05818662792444229,0.021405663341283798,0.021405663341283798,0.021405663341283798,0.050945647060871124,0.05818662792444229,0.021405663341283798,0.021405663341283798,0.05055416002869606,0.021405663341283798,0.05818662792444229,0.021405663341283798,0.021405663341283798,0.021405663341283798,0.05818662792444229,0.021405663341283798,0.021405663341283798,0.05818662792444229,0.021405663341283798,0.021405663341283798,0.05818662792444229,0.021587414667010307,0.04735898971557617
2019-03-04,0.05062370374798775,0.05062370374798775,0.033705003559589386,0.04084783419966698,0.018623419106006622,0.026541205123066902,0.042264312505722046,0.05062370374798775,0.018623419106006622,0.05062370374798775,0.018623419106006622,0.018623419106006622,0.05062370374798775,0.018623419106006622,0.018623419106006622,0.05062370374798775,0.022155636921525,0.018623419106006622,0.018623419106006622,0.02563844993710518,0.018623419106006622,0.03923538699746132,0.018623419106006622,0.03707452118396759,0.05062370374798775,0.05062370374798775,0.05062370374798775,0.042564135044813156,0.02950270287692547,0.018623419106006622
2019-03-05,0.05640023574233055,0.03859016299247742,0.020748484879732132,0.031105317175388336,0.020748484879732132,0.021717926487326622,0.028975365683436394,0.02450248785316944,0.022961793467402458,0.020748484879732132,0.020748484879732132,0.05640023574233055,0.03361833840608597,0.020748484879732132,0.05640023574233055,0.05640023574233055,0.040753819048404694,0.05640023574233055,0.02764609083533287,0.02705886773765087,0.020748484879732132,0.020748484879732132,0.05640023574233055,0.020748484879732132,0.05640023574233055,0.020748484879732132,0.020748484879732132,0.020748484879732132,0.05640023574233055,0.023634623736143112
2019-03-06,0.019134625792503357,0.05201330780982971,0.019134625792503357,0.03459908440709114,0.019134625792503357,0.019134625792503357,0.032715220004320145,0.05201330780982971,0.019134625792503357,0.03182807192206383,0.019134625792503357,0.05201330780982971,0.05201330780982971,0.022262239828705788,0.019134625792503357,0.019134625792503357,0.05201330780982971,0.019134625792503357,0.05201330780982971,0.019134625792503357,0.019134625792503357,0.05201330780982971,0.019134625792503357,0.019134625792503357,0.05201330780982971,0.0414113812148571,0.04916626214981079,0.05201330780982971,0.05201330780982971,0.019134625792503357
2019-03-07,0.019845666363835335,0.0539461150765419,0.0539461150765419,0.04071090742945671,0.04662737250328064,0.019845666363835335,0.027807626873254776,0.0318995825946331,0.019845666363835335,0.02085679955780506,0.0539461150765419,0.0539461150765419,0.026485005393624306,0.019845666363835335,0.019845666363835335,0.0539461150765419,0.0539461150765419,0.03899652138352394,0.0304777342826128,0.019845666363835335,0.02030262164771557,0.04926016554236412,0.019845666363835335,0.019845666363835335,0.0539461150765419,0.019845666363835335,0.019845666363835335,0.050804875791072845,0.019845666363835335,0.019845666363835335
2019-03-08,0.019828904420137405,0.049734968692064285,0.029092581942677498,0.049734968692064285,0.049734968692064285,0.01829647272825241,0.01829647272825241,0.04360175132751465,0.049734968692064285,0.01829647272825241,0.01829647272825241,0.049734968692064285,0.01829647272825241,0.01829647272825241,0.049734968692064285,0.0183947142213583,0.01850762590765953,0.049734968692064285,0.044834308326244354,0.01829647272825241,0.01829647272825241,0.049734968692064285,0.01829647272825241,0.01829647272825241,0.049734968692064285,0.01829647272825241,0.040458377450704575,0.049734968692064285,0.03693594038486481,0.049734968692064285
2019-03-11,0.04210055246949196,0.03395223617553711,0.039116255939006805,0.01917385682463646,0.01917385682463646,0.01917385682463646,0.05211994796991348,0.033730145543813705,0.01917385682463646,0.01917385682463646,0.01917385682463646,0.05211994796991348,0.020799780264496803,0.01917385682463646,0.01917385682463646,0.04888652637600899,0.021399466320872307,0.05211994796991348,0.05211994796991348,0.01917385682463646,0.026438266038894653,0.05211994796991348,0.03866442292928696,0.01917385682463646,0.05211994796991348,0.01917385682463646,0.01917385682463646,0.05211994796991348,0.04786653071641922,0.05211994796991348
2019-03-12,0.022360287606716156,0.0607815645635128,0.022360287606716156,0.022360287606716156,0.022360287606716156,0.022360287606716156,0.03340215981006622,0.039369676262140274,0.022360287606716156,0.022360287606716156,0.02551577240228653,0.022360287606716156,0.05090956762433052,0.022360287606716156,0.042154695838689804,0.0607815645635128,0.0232696495950222,0.022360287606716156,0.022360287606716156,0.022360287606716156,0.022360287606716156,0.0607815645635128,0.022360287606716156,0.0607815645635128,0.0607815645635128,0.022360287606716156,0.03601498901844025,0.022360287606716156,0.0607815645635128,0.026909587904810905
2019-03-13,0.018845651298761368,0.030258962884545326,0.018845651298761368,0.05122779682278633,0.018845651298761368,0.04290344938635826,0.05122779682278633,0.018845651298761368,0.040232617408037186,0.018845651298761368,0.018845651298761368,0.05122779682278633,0.041151147335767746,0.018845651298761368,0.018845651298761368,0.018845651298761368,0.028488777577877045,0.05122779682278633,0.018845651298761368,0.028034498915076256,0.03142382577061653,0.044619541615247726,0.022459333762526512,0.03877238556742668,0.05122779682278633,0.03620385751128197,0.018845651298761368,0.05122779682278633,0.049554865807294846,0.05122779682278633
